original_text,polarity,subjectivity,clean_text
"Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/CdyamW1iR7",-0.75,1.0,"Pin Code :[ 411038 ] Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity …"
"Pin Code:[411006] 
Rajiv Gandhi Hospital PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 C… https://t.co/8OpOOUimGC",-0.75,1.0,"Pin Code :[ 411006 ] Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dose2 C …"
"Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/XSppJLaRuu",-0.75,1.0,"Pin Code :[ 411041 ] - : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 …"
"Pin Code:[411048] 
Kondhwa Savitribai Phule PMC G
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/nDSTrCY7zm",-0.75,1.0,"Pin Code :[ 411048 ] G : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dos …"
"Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,287,4… https://t.co/oo9DAMMIaH",-0.375,0.5,"Pin Code :[ 411041 ] Medical College : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , 414 , 287 , 4 …"
"Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/vPcynkhOqF",-0.75,1.0,"Pin Code :[ 411007 ] - : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dose2 …"
"Yep anyone with basic genetic viral scientific knowledge knew this trend would develop. 
It's exactly what happened… https://t.co/lvPGfgCwUe",0.125,0.1875,Yep anyone with basic genetic viral scientific knowledge knew this trend would develop . It ' s exactly what …
More than 350 doctors and medical workers have caught Covid-19 in Indonesia despite being vaccinated with Sinovac a… https://t.co/a4f7esRcrg,0.25,0.25,More than 350 and medical have caught Covid - 19 in despite being with a …
RT @LawrenceSellin: More links uncovered between Pei-Yong Shi and the Wuhan Institute of Virology by #COVID19 detective @RealLiAngNaDuo,0.5,0.5,: More links uncovered between - Shi and the Institute of Virology by COVID19 detective
Uganda imposes new anti-coronavirus measures to stem raging pandemic https://t.co/FQtvEZcDPQ,0.13636363636363635,0.45454545454545453,new anti - to stem raging pandemic
"We shouldn’t fully reopen because:
• CAN’T trust that vaxs work well against #COVID19 variants like #DeltaVariant
• CAN’T trust that ppl are vaxed, only 43% of US are
• CAN’T trust gov to follow science, heavily influenced by politics/economics
— Reason over faith #ahemCOVID19 https://t.co/nHWV88rS2Z https://t.co/ilX1b6V2oo",-0.1,0.75,"We ’ t fully reopen because : • CAN ’ T trust that work well against COVID19 like • CAN ’ T trust that are , only 43 % of US are • CAN ’ T trust to follow science , heavily by politics / economics — Reason over faith ahemCOVID19"
via @PerilOfAfrica WHO: Africa in the midst of full blown third wave of coronavirus | The New Times https://t.co/XIfWz9QF6h,0.1621212121212121,0.3348484848484849,via WHO : in the midst of full blown third wave of | The New Times
"Dr. Limeng Yan @DrLiMengYAN1 is absolutely correct. Early treatment of #COVID19 with a combination of drugs could have saved thousands of lives and decreased the pandemic's effects, but rich and powerful people were making too much money from vaccines.
#COVID19Vaccine #CCPVirus https://t.co/4CYAm3Z847",0.12916666666666665,0.6416666666666667,". Yan is absolutely correct . Early treatment of COVID19 with a combination of could have saved of and the pandemic ' s effects , but rich and powerful people were making too much money from . COVID19Vaccine"
"Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 1,
Dose2… https://t.co/br94zRDxF0",-0.75,1.0,"Pin Code :[ 411042 ] Alliance Hospital : , Min Age Limit : [ 18 ], Dose1 Capacity : 1 , Dose2 …"
"Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,215,4… https://t.co/wlSE9sOSCu",-0.375,0.5,"Pin Code :[ 411041 ] Medical College : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , 414 , 215 , 4 …"
"Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/rCAXEwh5di",-0.75,1.0,"Pin Code :[ 411014 ] Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dos …"
"Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/WWzGVuORgb",-0.75,1.0,"Pin Code :[ 411007 ] - : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dose2 …"
"Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/2lBg3Ad1oM",-0.75,1.0,"Pin Code :[ 411041 ] - : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 …"
"Pin Code:[411037] 
Dhole Mala Manapa Shala PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… https://t.co/HorFN1xGRh",-0.75,1.0,"Pin Code :[ 411037 ] Dhole Mala : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , Dose2 …"
"Being a dad is one of the most rewarding responsibilities. This Father’s Day, take time to inform yourself about #COVID19 vaccines to help keep you and your family healthy: https://t.co/jDq2UIHFmT. #WeCanDoThis https://t.co/XMzmeji2NT",0.5,0.6666666666666666,"Being a dad is one of the most rewarding . This Father ’ s Day , take time to inform yourself about COVID19 to help keep you and your family healthy :"
"Thank you for your work in debunking pseudoscience
@heysciencesam @DrHeatherICU
@CaulfieldTim - you are superheros!… https://t.co/5DSQ4hKmCz",0.0,0.0,Thank you for your work in - you are !…
"Are the vaccines available today of any use against these variants?
""The Sars-CoV-2 virus that sparked the #Covid19 pandemic has undergone more than 6,600 unique spike protein MUTATIONS"", said Dr Sebastian Maurer-Stroh.
#Science #Vaccines #Variants 
https://t.co/mAxeCdKYQa",0.425,0.6333333333333333,"Are the available today of any use against these ? "" The - - 2 virus that sparked the Covid19 pandemic more than 6 , 600 unique spike protein "", said - . Science"
Do 'COVID Jabs' Contain Magnetofection Technology? https://t.co/oZVtDsARVI #coronavirus #covid #covidmagnet… https://t.co/NtT62OrONf,0.0,0.0,Do ' COVID ' Contain Technology ? covid …
"Here's Robert's story! Read on Covid19 and Disability in Africa. https://t.co/R7N06eN7SE Donate to Robert's medical bill, raise awareness! @masaah_ @RobertAlai @MOH_Kenya @bonifacemwangi @lizzientonjira @GDIHub @Amref_UK @kikiwemo #BringBill2Zero @LarryMadowo @inABLEorg",0.0,0.0,"Here ' s ' s story ! Read on Covid19 and Disability in . Donate to ' s medical bill , raise awareness ! BringBill2Zero"
So all these guys are not getting a Covid 19 vaccines. Then instead they catch Covid and their junk doesn’t work? M… https://t.co/tPIkBknZny,0.0,0.0,So all these are not getting a Covid 19 . Then instead they catch Covid and their junk ’ t work ? M …
"@sambit_dash Not surprising!

A few people I know are shying away from vaccines due to the perceived potential thre… https://t.co/ThvI9DKDTx",-0.190625,0.49375,dash Not surprising ! A few people I know are away from due to the potential …
"Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,146,4… https://t.co/ITRAgDiCQF",-0.375,0.5,"Pin Code :[ 411041 ] Medical College : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , 414 , 146 , 4 …"
"🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have ri… https://t.co/zK7YXO0SPB",0.0,0.0,"🚨 is "" in the midst of a full - blown third wave "" of , the head of have …"
"Since the fatality of #COVID19 is higher among elderly patients, I feel that the age distributions between fully va… https://t.co/1p9t92XIZB",0.25,0.5,"Since the fatality of COVID19 is higher among elderly , I feel that the age between fully …"
1/ Two Chinese nationals arrested for distributing #Sinovac #COVID19 #vaccine from their car to Chinese workers in a Koh Kong special economic zone. Local media report the two men were fined and vaccine destroyed. No word on where they got vaccine from... https://t.co/z4popt0Av1,0.11142857142857143,0.15428571428571428,1 / Two for COVID19 vaccine from their car to in a special economic zone . Local media report the two men were and vaccine . No word on where they got vaccine from ...
"RT @NST_Online: #NSTnation Roadmap to making our own vaccines 
#Malaysia #vaccines, #Covid19

https://t.co/MhT0KlXjau",0.6,1.0,": to making our own , Covid19"
Here's Robert's story! Read on Covid19 and Disability in Africa. https://t.co/K582QvMnQA Donate to Robert's medical… https://t.co/qC49rOXvoS,0.0,0.0,Here ' s ' s story ! Read on Covid19 and Disability in . Donate to ' s medical …
motherfucker!,0.0,0.0,!
So all these guys are not getting a Covid 19 vaccines. Then instead they catch Covid and their junk doesn’t work? Maybe they should use their other head for once and get vaccinated.,-0.125,0.375,So all these are not getting a Covid 19 . Then instead they catch Covid and their junk ’ t work ? Maybe they should use their other head for once and get .
"Here's Robert's story! Read on Covid19 and Disability in Africa. https://t.co/K582QvMnQA Donate to Robert's medical bill, SHARE! @masaah_ @RobertAlai @MOH_Kenya @bonifacemwangi @lizzientonjira @GDIHub @Amref_UK @kikiwemo #BringBill2Zero @LarryMadowo @inABLEorg @olvan_omosh https://t.co/bSn4wVFRii",0.0,0.0,"Here ' s ' s story ! Read on Covid19 and Disability in . Donate to ' s medical bill , SHARE ! BringBill2Zero"
"Pin Code:[411027] 
Kasarwadi UHC
Vaccines: COVAXIN,
Min Age Limit: [18],
Dose1 Capacity: 0,
Dose2 Capacity: 17,
Dat… https://t.co/0WVCGKo4Mh",-0.75,1.0,"Pin Code :[ 411027 ] : , Min Age Limit : [ 18 ], Dose1 Capacity : 0 , Dose2 Capacity : 17 , …"
"Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,83,44… https://t.co/rBc89EbBLJ",-0.375,0.5,"Pin Code :[ 411041 ] Medical College : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , 414 , 83 , 44 …"
"Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/kVCLK7kXM8",-0.75,1.0,"Pin Code :[ 411041 ] - : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 …"
"Really glad to see Judiciary playing a pivotal role in the unprecedented situation of pandemic. @court_india 
#SaveLives 
#COVID19",0.5333333333333333,0.9,Really glad to see Judiciary a pivotal role in the unprecedented situation of pandemic . COVID19
"As we begin to crush this virus at home, we must also defeat it globally to put an end to this pandemic once and for all.

That's why I strongly support the Admin's decision to donate #COVID19 vaccines to countries in need.

This is American leadership.

https://t.co/BHY8CO1kDJ",0.14444444444444443,0.24444444444444444,"As we begin to crush this virus at home , we must also defeat it globally to put an end to this pandemic once and for all . That ' s why I strongly support the ' s decision to donate COVID19 to in need . This is leadership ."
A good thread and explanation on why inactivated vaccines [IVVs] are better than mRNA vaccines for fast mutating vi… https://t.co/XCjbdXHnKF,0.4666666666666666,0.5666666666666668,A good thread and explanation on why [ ] are better than for fast …
"Pin Code:[411001] 
Naidu Hospital Covaxin - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose… https://t.co/vdK9lniNlD",-0.75,1.0,"Pin Code :[ 411001 ] Hospital - : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , Dose …"
"Measures tightening in #Uganda due #COVID-19 #coronavirus surge ... 

| #Africa | #SARSCoV2 | #COVID19 |… https://t.co/8QG4bgaJFX",-0.125,0.375,in due COVID - 19 surge ... | | SARSCoV2 | COVID19 |…
"Measures tightening in #Uganda due #COVID-19 #coronavirus surge ... 

| #Africa | #SARSCoV2 | #COVID19 | #PublicHealth | #pandemic | Via @AP 

https://t.co/GPB2I1w0BC",-0.125,0.375,in due COVID - 19 surge ... | | SARSCoV2 | COVID19 | | pandemic | Via
#COVID19 vaccines are effective at protecting you from getting sick. People who have been fully vaccinated can resume activities that they did prior to the pandemic. Learn more: https://t.co/UF8mrGLR9l #WeCanDoThis https://t.co/51mkiv7sNp,0.09642857142857142,0.5392857142857143,COVID19 are effective at protecting you from getting sick . People who have been fully can resume that they did prior to the pandemic . Learn more :
"So Australian’s hesitancy  to get the covid19 vaccine has been justified with the  Government changing the age guidelines on the Astra Zeneca vaccine for over 50’s 
The changes  prove that  these vaccines where rushed onto the market without being fully tested.  #poiison",0.2,0.45,So ’ s hesitancy to get the covid19 vaccine been with the Government the age on the vaccine for over 50 ’ s The prove that these where rushed onto the market without being fully tested .
"Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,15,44… https://t.co/e4hlYwTg29",-0.375,0.5,"Pin Code :[ 411041 ] Medical College : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , 414 , 15 , 44 …"
"Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,14,… https://t.co/fZzUq3l8EK",-0.75,1.0,"Pin Code :[ 411004 ] - HOSPITAL : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 1 , 14 ,…"
#CCPChina see US donates vaccines not sells crappy copy vaccines #CCPLiedPeopleDied,0.0,0.0,see US not copy
"Cheating the PA while negotiating.
It turns out it's expired &amp; the PA called the deal off.
Your PR propaganda as usual is hasbara.
#FreePalestine from the fraudulent scams. https://t.co/1kMuJ3QarJ",-0.175,0.175,Cheating the PA while . It turns out it ' s & ; the PA the deal off . Your propaganda as usual is . from the fraudulent .
"Pin Code:[411048] 
Kondhwa Savitribai Phule PMC G
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/rXLp8Vs2Tt",-0.75,1.0,"Pin Code :[ 411048 ] G : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dos …"
Thai Authorities Plan to Administer 10 Million Doses of COVID-19 Vaccines in July #covid19 #corona #Thailand #news https://t.co/4XaWZvG6JD,0.0,0.0,Plan to Administer 10 Million of COVID - 19 in covid19 corona news
"So ceritanya i was made fun of by my friends when I said I want a cocktail of Covid19 vaccines. 😏😏😏😏😏
Look at whats… https://t.co/SNL1zGTy3Z",0.3,0.2,So i was made fun of by my when I said I want a cocktail of Covid19 . 😏😏😏😏😏 Look at whats …
"Pin Code:[411006] 
Rajiv Gandhi Hospital PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 C… https://t.co/m0JffcjOdA",-0.75,1.0,"Pin Code :[ 411006 ] Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dose2 C …"
Some of them who spoke against #Vaccinenationalism  earlier are silent about it now 🤔,0.0,0.3,Some of them who spoke against are silent about it now 🤔
"Pin Code:[411006] 
Rajiv Gandhi Hospital PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capacity: 0,50,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,"Pin Code :[ 411006 ] Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dose2 Capacity : 0 , 50 , Available : 19 - 06 - 2021 VACCINE COVID19"
RT @dus10flan: #MRNA #COVID19 #Vaccines in #Pregnant Women ⁦@NEJM⁩ #science  https://t.co/nXzudkl1Kx,0.3333333333333333,0.5,: COVID19 in Pregnant ⁦⁩ science
For me the greatest honor was that Prof. Jan Vilcek himself  called me up. We shared our memories about the old days of interferon research.,0.55,0.6,For me the honor was that Prof . himself me up . We our about the old days of research .
".@WHO expects #Africa #COVID19 surge to get worse, fueled by lack of #COVIDVaccines @HealthGAP https://t.co/efc9hO208X https://t.co/yvkDppXbai",-0.4,0.6,". COVID19 surge to get worse , by lack of"
"Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/Wz5y8aaCfQ",-0.75,1.0,"Pin Code :[ 411038 ] Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity …"
